4.04940e-16,4.72068e-01,4.72068e-01,4.72068e-01
2.94904e-16,4.72068e-01,4.72068e-01,4.72068e-01
2.95578e-16,4.72068e-01,4.72068e-01,4.71516e-01
3.07932e-16,4.72068e-01,4.72068e-01,4.68978e-01
3.08014e-16,4.72068e-01,4.72068e-01,4.62329e-01
3.11459e-16,4.72068e-01,4.72068e-01,4.48911e-01
3.21412e-16,4.72068e-01,4.72068e-01,4.26638e-01
3.28414e-16,4.71473e-01,4.72068e-01,3.96280e-01
3.33881e-16,4.69945e-01,4.72068e-01,3.53348e-01
3.38240e-16,4.67328e-01,4.72068e-01,3.04892e-01
3.48845e-16,4.63388e-01,4.72068e-01,2.54805e-01
3.48951e-16,4.58217e-01,4.72068e-01,2.08547e-01
3.54125e-16,4.51803e-01,4.72068e-01,1.76251e-01
3.55080e-16,4.44021e-01,4.72068e-01,1.63559e-01
3.50493e-16,4.34623e-01,4.72068e-01,1.83315e-01
3.52231e-16,4.26456e-01,4.72068e-01,2.11979e-01
3.53326e-16,4.16875e-01,4.72068e-01,2.42791e-01
3.65107e-16,3.97262e-01,4.72068e-01,2.69340e-01
3.88119e-16,3.82191e-01,4.72068e-01,2.88538e-01
3.62506e-16,3.66126e-01,4.72068e-01,2.99214e-01
3.85728e-16,3.47916e-01,4.72068e-01,3.01272e-01
3.73430e-16,3.26864e-01,4.72068e-01,2.95331e-01
3.96200e-16,3.06859e-01,4.72068e-01,2.82932e-01
3.66910e-16,2.88968e-01,4.72068e-01,2.65349e-01
3.80820e-16,2.74491e-01,4.72068e-01,2.44064e-01
3.74705e-16,2.76526e-01,4.72068e-01,2.21125e-01
3.86797e-16,2.77937e-01,4.72068e-01,1.98322e-01
3.82094e-16,2.77389e-01,4.72068e-01,1.77451e-01
3.83214e-16,2.78595e-01,4.72068e-01,1.59587e-01
3.87915e-16,2.79586e-01,4.72068e-01,1.46495e-01
3.91201e-16,2.86756e-01,4.72068e-01,1.37906e-01
3.82314e-16,2.99207e-01,4.72068e-01,1.28619e-01
3.78563e-16,3.10978e-01,4.72068e-01,1.22801e-01
3.77638e-16,3.18245e-01,4.72068e-01,1.20863e-01
3.91814e-16,3.23773e-01,4.72068e-01,1.21442e-01
3.73408e-16,3.27128e-01,4.72068e-01,1.24357e-01
3.77383e-16,3.28087e-01,4.72068e-01,1.27331e-01
3.79002e-16,3.30379e-01,4.72068e-01,1.30166e-01
3.78505e-16,3.31640e-01,4.72068e-01,1.29114e-01
3.98411e-16,3.30461e-01,4.72068e-01,1.27162e-01
4.00613e-16,3.27012e-01,4.72068e-01,1.24563e-01
3.78805e-16,3.18170e-01,4.72068e-01,1.21234e-01
3.84367e-16,2.98757e-01,4.72068e-01,1.18122e-01
3.89780e-16,2.86526e-01,4.72068e-01,1.15708e-01
4.00049e-16,2.77256e-01,4.72068e-01,1.12558e-01
3.91860e-16,2.68233e-01,4.72068e-01,1.09147e-01
3.92918e-16,2.59734e-01,4.72068e-01,1.05530e-01
3.73380e-16,2.50563e-01,4.72068e-01,1.01848e-01
3.86541e-16,2.41570e-01,4.72068e-01,9.82221e-02
3.82824e-16,2.34432e-01,4.72068e-01,9.51275e-02
3.94556e-16,2.29379e-01,4.72068e-01,9.26195e-02
3.92596e-16,2.27146e-01,4.72068e-01,9.08259e-02
3.86387e-16,2.27302e-01,4.72068e-01,8.98992e-02
3.85422e-16,2.27987e-01,4.72068e-01,8.99567e-02
3.94753e-16,2.28023e-01,4.72068e-01,9.02959e-02
3.86275e-16,2.29597e-01,4.72068e-01,9.07948e-02
3.95703e-16,2.30229e-01,4.71049e-01,9.08961e-02
3.87263e-16,2.30819e-01,4.70024e-01,9.04260e-02
3.93793e-16,2.31249e-01,4.69043e-01,8.96926e-02
3.82363e-16,2.30990e-01,4.68103e-01,8.82811e-02
3.83408e-16,2.31042e-01,4.67202e-01,8.64266e-02
3.94171e-16,2.31381e-01,4.66340e-01,8.43117e-02
3.87939e-16,2.31406e-01,4.65346e-01,8.18855e-02
3.95286e-16,2.31238e-01,4.63717e-01,7.92980e-02
3.92355e-16,2.30913e-01,4.62155e-01,7.66302e-02
3.94909e-16,2.30411e-01,4.60659e-01,7.38431e-02
3.86785e-16,2.29176e-01,4.59224e-01,7.15460e-02
3.88429e-16,2.27165e-01,4.57850e-01,6.97273e-02
3.87084e-16,2.24894e-01,4.56534e-01,6.78186e-02
4.00813e-16,2.22329e-01,4.55273e-01,6.58126e-02
3.78989e-16,2.19499e-01,4.54324e-01,6.35264e-02
3.84114e-16,2.16474e-01,4.54324e-01,6.19142e-02
3.91162e-16,2.13356e-01,4.53935e-01,6.02140e-02
3.86700e-16,2.09960e-01,4.52921e-01,5.87942e-02
3.82375e-16,2.06616e-01,4.52921e-01,5.76731e-02
3.97495e-16,2.03388e-01,4.52639e-01,5.66001e-02
3.78339e-16,2.00608e-01,4.52037e-01,5.55377e-02
4.02114e-16,1.97975e-01,4.50935e-01,5.44937e-02
3.98942e-16,1.95353e-01,4.49812e-01,5.39360e-02
3.96354e-16,1.93057e-01,4.48732e-01,5.36626e-02
4.01806e-16,1.94386e-01,4.47611e-01,5.35602e-02
4.02808e-16,1.95446e-01,4.46074e-01,5.31162e-02
3.81787e-16,1.96484e-01,4.44595e-01,5.21498e-02
3.98454e-16,1.96179e-01,4.42893e-01,5.10807e-02
3.93347e-16,1.95565e-01,4.40639e-01,4.99612e-02
3.95257e-16,1.94207e-01,4.38329e-01,4.88900e-02
3.84155e-16,1.92074e-01,4.36098e-01,4.79636e-02
4.00182e-16,1.89338e-01,4.33854e-01,4.72554e-02
3.77517e-16,1.86058e-01,4.32003e-01,4.66661e-02
3.87808e-16,1.82186e-01,4.30537e-01,4.61629e-02
3.91176e-16,1.79446e-01,4.29131e-01,4.57681e-02
4.04345e-16,1.79927e-01,4.27781e-01,4.63664e-02
3.89292e-16,1.80669e-01,4.26488e-01,4.66780e-02
3.95005e-16,1.81675e-01,4.25247e-01,4.67065e-02
4.00209e-16,1.82777e-01,4.24000e-01,4.64816e-02
