4.04940e-16,4.72068e-01,4.72068e-01,4.72068e-01
2.93376e-16,4.72068e-01,4.72068e-01,4.72068e-01
2.89648e-16,4.72068e-01,4.72068e-01,4.71516e-01
3.12806e-16,4.72068e-01,4.72068e-01,4.68978e-01
3.08014e-16,4.72068e-01,4.72068e-01,4.62329e-01
2.98685e-16,4.72068e-01,4.72068e-01,4.48911e-01
3.10810e-16,4.72068e-01,4.72068e-01,4.26638e-01
3.06154e-16,4.71473e-01,4.72068e-01,3.94484e-01
3.17367e-16,4.69945e-01,4.72068e-01,3.53240e-01
3.29460e-16,4.67328e-01,4.72068e-01,3.05273e-01
3.48845e-16,4.63388e-01,4.72068e-01,2.54805e-01
3.30647e-16,4.58217e-01,4.72068e-01,2.08547e-01
3.50542e-16,4.51803e-01,4.72068e-01,1.76251e-01
3.58927e-16,4.44021e-01,4.72068e-01,1.67808e-01
3.50493e-16,4.34623e-01,4.72068e-01,1.83315e-01
3.49490e-16,4.23647e-01,4.72068e-01,2.11979e-01
3.66276e-16,4.11119e-01,4.72068e-01,2.42791e-01
3.82392e-16,3.97262e-01,4.72068e-01,2.69340e-01
3.62560e-16,3.82191e-01,4.72068e-01,2.88538e-01
3.64910e-16,3.66126e-01,4.72068e-01,2.99214e-01
3.87538e-16,3.49515e-01,4.72068e-01,3.01402e-01
3.51771e-16,3.32741e-01,4.72068e-01,2.95331e-01
4.05254e-16,3.16769e-01,4.72068e-01,2.82932e-01
3.59934e-16,3.02449e-01,4.72068e-01,2.65349e-01
4.02578e-16,2.90717e-01,4.72068e-01,2.44064e-01
3.76489e-16,2.82370e-01,4.72068e-01,2.21125e-01
3.89537e-16,2.77937e-01,4.72068e-01,1.98322e-01
3.63320e-16,2.77389e-01,4.72068e-01,1.77451e-01
3.99121e-16,2.80404e-01,4.72068e-01,1.59587e-01
3.85100e-16,2.86281e-01,4.72068e-01,1.46495e-01
4.05265e-16,2.94042e-01,4.72068e-01,1.37906e-01
3.75064e-16,3.02622e-01,4.72068e-01,1.32759e-01
3.68172e-16,3.10978e-01,4.72068e-01,1.30300e-01
3.77638e-16,3.18245e-01,4.72068e-01,1.29696e-01
3.64675e-16,3.23773e-01,4.72068e-01,1.29959e-01
3.76495e-16,3.27128e-01,4.72068e-01,1.30223e-01
3.77383e-16,3.28087e-01,4.72068e-01,1.30323e-01
3.76512e-16,3.26648e-01,4.72068e-01,1.30166e-01
3.77220e-16,3.23423e-01,4.72068e-01,1.29114e-01
3.98492e-16,3.18296e-01,4.72068e-01,1.27162e-01
3.83877e-16,3.11888e-01,4.72068e-01,1.24563e-01
3.70106e-16,3.04339e-01,4.72068e-01,1.21234e-01
3.66580e-16,2.95639e-01,4.72068e-01,1.17408e-01
3.95288e-16,2.86526e-01,4.72068e-01,1.13243e-01
4.00049e-16,2.77256e-01,4.72068e-01,1.09111e-01
3.91860e-16,2.68233e-01,4.72068e-01,1.04976e-01
3.96332e-16,2.59734e-01,4.72068e-01,1.00951e-01
3.70184e-16,2.52394e-01,4.72068e-01,9.75436e-02
3.82139e-16,2.46155e-01,4.72068e-01,9.47942e-02
3.60376e-16,2.40394e-01,4.72068e-01,9.25828e-02
3.83891e-16,2.35461e-01,4.72068e-01,9.10711e-02
4.14366e-16,2.31973e-01,4.72068e-01,9.02203e-02
3.74947e-16,2.29653e-01,4.72068e-01,8.98992e-02
3.62798e-16,2.28322e-01,4.72068e-01,8.99567e-02
3.75103e-16,2.28023e-01,4.72068e-01,9.02959e-02
3.62971e-16,2.28506e-01,4.72068e-01,9.07948e-02
3.87141e-16,2.29260e-01,4.71049e-01,9.08961e-02
3.95760e-16,2.29653e-01,4.70024e-01,9.04260e-02
3.93793e-16,2.30123e-01,4.69043e-01,8.96926e-02
3.82363e-16,2.30607e-01,4.68103e-01,8.82811e-02
3.75030e-16,2.31042e-01,4.67202e-01,8.64266e-02
3.64168e-16,2.31381e-01,4.66340e-01,8.43117e-02
3.85501e-16,2.31406e-01,4.65346e-01,8.18855e-02
4.10884e-16,2.31238e-01,4.63717e-01,7.92980e-02
4.00126e-16,2.30913e-01,4.62155e-01,7.66302e-02
3.94909e-16,2.30411e-01,4.60659e-01,7.38431e-02
